"id","portfolio_name","project_name","site_name","owner_organization","service_organization","data_source","date","deficiencies","description","symbol_code","lat","lon"
4276,"North River Midstream Inspection","North River 2024 Annual Pipeline Inspection","","ProDelta","North River Midstream Integrity","G:\NorthRiver\Annual_Pipeline_Inspections\2024\NRM-2024.kmz","2024-09-25","SurfaceDevelopment 8","Row construction","other",56.0349911178941,-120.538983007626
4277,"North River Midstream Inspection","North River 2024 Annual Pipeline Inspection","","ProDelta","North River Midstream Integrity","G:\NorthRiver\Annual_Pipeline_Inspections\2024\NRM-2024.kmz","2024-09-25","SurfaceDevelopment 9","Work on slope. Appears to be stability work","other",56.0258677598159,-120.518196771471
4278,"North River Midstream Inspection","North River 2024 Annual Pipeline Inspection","","ProDelta","North River Midstream Integrity","G:\NorthRiver\Annual_Pipeline_Inspections\2024\NRM-2024.kmz","2024-09-25","SurfaceDevelopment 10","New borrow pit dug","other",56.3310824764253,-121.058187198773
4279,"North River Midstream Inspection","North River 2024 Annual Pipeline Inspection","","ProDelta","North River Midstream Integrity","G:\NorthRiver\Annual_Pipeline_Inspections\2024\NRM-2024.kmz","2024-09-25","SurfaceDevelopment 11","Cabin off of row","other",56.5736206706823,-121.425391592202
4280,"North River Midstream Inspection","North River 2024 Annual Pipeline Inspection","","ProDelta","North River Midstream Integrity","G:\NorthRiver\Annual_Pipeline_Inspections\2024\NRM-2024.kmz","2024-09-25","SurfaceDevelopment 12","Row construction","other",56.7097517310045,-121.780935056313
4281,"North River Midstream Inspection","North River 2024 Annual Pipeline Inspection","","ProDelta","North River Midstream Integrity","G:\NorthRiver\Annual_Pipeline_Inspections\2024\NRM-2024.kmz","2024-09-25","SurfaceDevelopment 13","Matting","other",57.3833111654955,-122.039220319281
4282,"North River Midstream Inspection","North River 2024 Annual Pipeline Inspection","","ProDelta","North River Midstream Integrity","G:\NorthRiver\Annual_Pipeline_Inspections\2024\NRM-2024.kmz","2024-09-25","SurfaceDevelopment 14","Construction","other",57.2388975843738,-122.095570858051
4283,"North River Midstream Inspection","North River 2024 Annual Pipeline Inspection","","ProDelta","North River Midstream Integrity","G:\NorthRiver\Annual_Pipeline_Inspections\2024\NRM-2024.kmz","2024-09-25","SurfaceDevelopment 15","Row construction","other",56.9187372940193,-122.03154630513
4284,"North River Midstream Inspection","North River 2024 Annual Pipeline Inspection","","ProDelta","North River Midstream Integrity","G:\NorthRiver\Annual_Pipeline_Inspections\2024\NRM-2024.kmz","2024-09-25","SurfaceDevelopment 16","Row construction","other",56.9375778203148,-122.084577632029
4285,"North River Midstream Inspection","North River 2024 Annual Pipeline Inspection","","ProDelta","North River Midstream Integrity","G:\NorthRiver\Annual_Pipeline_Inspections\2024\NRM-2024.kmz","2024-09-25","Third party 1","Tractor parked on row","third_party",55.9478082790837,-120.21768806877
4286,"North River Midstream Inspection","North River 2024 Annual Pipeline Inspection","","ProDelta","North River Midstream Integrity","G:\NorthRiver\Annual_Pipeline_Inspections\2024\NRM-2024.kmz","2024-09-25","Third party 2","Row construction start","third_party",55.6960436495986,-119.527728461111
4287,"North River Midstream Inspection","North River 2024 Annual Pipeline Inspection","","ProDelta","North River Midstream Integrity","G:\NorthRiver\Annual_Pipeline_Inspections\2024\NRM-2024.kmz","2024-09-25","Third party 4","Row construction end","third_party",55.8020694170598,-119.497089416825
4288,"North River Midstream Inspection","North River 2024 Annual Pipeline Inspection","","ProDelta","North River Midstream Integrity","G:\NorthRiver\Annual_Pipeline_Inspections\2024\NRM-2024.kmz","2024-09-25","Third party 5","Work on pipeline","third_party",56.0446904696097,-119.520436386492
4289,"North River Midstream Inspection","North River 2024 Annual Pipeline Inspection","","ProDelta","North River Midstream Integrity","G:\NorthRiver\Annual_Pipeline_Inspections\2024\NRM-2024.kmz","2024-09-25","Third party 6","Pad construction","third_party",56.0430411935627,-119.961090087891
4290,"North River Midstream Inspection","North River 2024 Annual Pipeline Inspection","","ProDelta","North River Midstream Integrity","G:\NorthRiver\Annual_Pipeline_Inspections\2024\NRM-2024.kmz","2024-09-25","Third party 7","Row construction","third_party",55.8301083761185,-119.586918679111
4291,"North River Midstream Inspection","North River 2024 Annual Pipeline Inspection","","ProDelta","North River Midstream Integrity","G:\NorthRiver\Annual_Pipeline_Inspections\2024\NRM-2024.kmz","2024-09-25","Third party 8","Pipeline construction","third_party",56.6294610088106,-121.615807449716
4292,"North River Midstream Inspection","North River 2024 Annual Pipeline Inspection","","ProDelta","North River Midstream Integrity","G:\NorthRiver\Annual_Pipeline_Inspections\2024\NRM-2024.kmz","2024-09-25","Third party 9","Pipeline construction","third_party",56.6418831618844,-121.636586135996
4293,"North River Midstream Inspection","North River 2024 Annual Pipeline Inspection","","ProDelta","North River Midstream Integrity","G:\NorthRiver\Annual_Pipeline_Inspections\2024\NRM-2024.kmz","2024-09-25","Third party 10","Pad construction","third_party",56.642825590938,-121.514102106277
6868,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","8_ Pesh (deact) 21_excel_row_14","Sending.","other",59.3177971345107,-120.072279561526
6869,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_ Pesh & SE Helmet Lp(d) 21_excel_row_14","Sending of 16"" Pesh Loop. Brushed 2006 to km 28.","other",59.3176883293912,-120.072236187054
6870,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","8_ Pesh (deact) 21_excel_row_15","Parallels 2 Midstream pipelines (sold 2016) which are on the south side of the RoW.","other",59.3170937250824,-120.08337937664
6871,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_ Pesh & SE Helmet Lp(d) 21_excel_row_15","Parallels 2 Midstream pipelines (sold 2016) which are on the south side of the RoW.","other",59.3170937250824,-120.08337937664
6872,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","24_ Beaver River (part deact)22_excel_row_13","Deactivated 2016/2017.","beaver",59.9661725909745,-124.221188237428
6873,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","24_ Beaver River (part deact)22_excel_row_14","Very brushy to kM 2.5 with areas of leaning trees in some locations - hindering geotechnical observations, brushing required.","beaver",59.9661725909745,-124.221188237428
6874,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","24_ Beaver River (part deact)22_excel_row_15","Continued erosion of instability on the south bank, east side of the RoW of trib to La Biche River.  
2021 noted no significant change from previous patrol - monitor on future patrols and see photos.","beaver",59.9656385926474,-124.220667051756
6875,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","24_ Beaver River (part deact)22_excel_row_16","Crossing of unnamed trib in good condition.  2019 patrol noted breached beaver dam has been rebuilt on the west side of the RoW.  
2021 patrol noted beaver dam breached once again and there is noted bank erosion on the south bank, west side of the RoW - see photos and monitor on future patrols.","beaver",59.9557037286957,-124.211205195049
6876,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","24_ Beaver River (part deact)22_excel_row_18","Slope totally overgrown hindering geotechnical observations.","beaver",59.9495237819674,-124.20548348509
6877,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","24_ Beaver River (part deact)22_excel_row_17","The slope at kM 2 is completely overgrown and prevents geotechnical observation","beaver",59.9501113799116,-124.206041922652
6878,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","24_ Beaver River (part deact)22_excel_row_19","Slope totally overgrown hindering geotechnical observations.","beaver",59.9446533167476,-124.200903163139
6912,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","12_ Max & 24_ Max loop 22_excel_row_42","New in 2013, sinkhole over pipe trench, backfill required.  2014 to present patrol unable to locate - either repaired or covered by vegetation growth.","other",59.4584281292574,-123.21631169432
6879,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","24_ Beaver River (part deact)22_excel_row_20","New in 2012 slide scarp on the west side of the RoW, north approach slope to trib to La Biche River. Very brushy, hindering geotechnical observations.  Continue to monitor.  
2020 patrol to present noted brush hindering observations.","beaver",59.9164667298456,-124.174684566785
6880,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","24_ Beaver River (part deact)22_excel_row_21","Beaver dam had been causing flooding of RoW - dry at the time of 2018 to present patrol.","beaver",59.8998639521506,-124.159261003823
6881,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","24_ Beaver River (part deact)22_excel_row_22","New in 2013, adjacent, site clearing, road and borrow pit under construction.  GIS shows Nexen proximity agreement.  See photos from 2013.","beaver",59.8706970442423,-124.132276519818
6882,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","24_ Beaver River (part deact)22_excel_row_23","New in 2014 Nexen site appears completed with large dugout and adjacent road on the west side of the RoW to kM 15.05.  Culverts from adjacent work are directing water onto the NRM RoW.  Email sent to lands department and Team Leader 2014 09 09.  No significant change from previous patrol.","beaver",59.8706970442423,-124.132276519818
6883,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","12_ Max & 24_ Max loop 22_excel_row_14","Sending end of the 12"" Maxhamish.","other",59.7981982260989,-123.105012718357
6884,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","12_ Max & 24_ Max loop 22_excel_row_15","Sending end of the 24"" Maxhamish Loop.","other",59.7951968746637,-123.107711668825
6885,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","12_ Max & 24_ Max loop 22_excel_row_63","kM 0 to 37.5 Constructed 2009/2010 (North Loop) with final clean up performed after 2010 patrol.","other",59.7950263073929,-123.107657664253
6886,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","12_ Max & 24_ Max loop 22_excel_row_16","A crossing shows up in GIS in this location over both pipelines but as per photo, there appears to be only fill over the 12"" Maxhamish at this location.  If this crossing is still active a DoC survey is recommended and if required - a built-up crossing to be constructed over the 24"" Loop.  Email sent to TPP, Lands and Area Team Lead 28Sept15.  No change from previous patrol.","other",59.7791714617073,-123.11465927568
6887,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","12_ Max & 24_ Max loop 22_excel_row_17","2015 patrol noted a mat in place over the 24"" Loop but not on the 12"" Maxhamish.  Email sent to TPP, Lands and Area Team Lead 28Sept15. At time of 2015 patrol no crossing was showing up in GIS and the mat had settled.  No significant change from previous patrol.","other",59.7489271996572,-123.115783422522
6888,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","12_ Max & 24_ Max loop 22_excel_row_18","2011 water run channelling water down adjacent 24"" Maxhamish Loop RoW required regrading and erosion control required.  2013 patrol noted regrading and cross berms installed - performing as designed.","other",59.7344874393434,-123.11637379613
